Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.097,2.377,2.645,2.849,2.837,2.725,2.766,2.786,2.857,2.863,2.927,3.001,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.797,2.702,2.689,2.581,2.501,1.567,0.943,0.742,0.633,0.547,0.482,0.436,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,0.854,0.874,0.967,0.897,0.969,0.898,0.658,0.521,0.455,0.401,0.358,0.332,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MESSAGE - RCP 8.5,NOx emissions - Residential and Commercial,TgNO2/yr,9.041,9.574,10.028,10.202,9.799,8.069,6.861,6.318,6.084,5.854,5.629,5.666,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.172,0.178,0.184,0.198,0.205,0.190,0.180,0.159,0.146,0.135,0.130,0.123,
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.131,0.135,0.139,0.153,0.140,0.134,0.125,0.107,0.095,0.086,0.078,0.071,
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.136,0.151,0.167,0.194,0.217,0.232,0.237,0.218,0.206,0.200,0.195,0.189,
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.088,0.085,0.081,0.072,0.067,0.064,0.060,0.057,0.055,0.053,0.050,0.048,
R5REF,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.092,0.082,0.072,0.061,0.053,0.040,0.034,0.030,0.026,0.025,0.024,0.022,
World,MESSAGE - RCP 8.5,NOx emissions - Ag waste burning on fields,TgNO2/yr,0.619,0.631,0.642,0.677,0.682,0.660,0.636,0.571,0.529,0.499,0.476,0.453,
R5ASIA,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.952,1.012,1.062,1.201,1.297,1.362,1.386,1.378,1.359,1.316,1.276,1.237,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5LAM,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.146,0.167,0.188,0.250,0.291,0.331,0.356,0.370,0.378,0.368,0.359,0.351,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5MAF,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.102,0.115,0.125,0.167,0.209,0.239,0.259,0.277,0.294,0.306,0.318,0.332,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5OECD,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.768,0.789,0.810,0.862,0.921,1.007,1.062,1.085,1.080,1.058,1.040,1.024,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5REF,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.162,0.181,0.202,0.251,0.264,0.266,0.257,0.238,0.261,0.291,0.324,0.361,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
World,MESSAGE - RCP 8.5,"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,2.129,2.264,2.387,2.731,2.982,3.205,3.319,3.348,3.371,3.339,3.317,3.305,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,0.214,0.213,0.212,0.211,0.212,0.211,0.211,0.212,0.212,0.212,0.211,0.211,
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,1.121,1.135,1.149,1.155,1.160,1.160,1.160,1.159,1.158,1.159,1.153,1.151,
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,8.592,8.590,8.589,8.529,8.460,8.371,8.286,8.202,8.136,8.105,8.000,7.928,
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,1.105,1.105,1.104,1.106,1.105,1.103,1.103,1.101,1.100,1.099,1.097,1.096,
R5REF,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,0.513,0.513,0.513,0.513,0.514,0.515,0.516,0.516,0.516,0.516,0.517,0.517,
World,MESSAGE - RCP 8.5,NOx emissions - Grassland burning,TgNO2/yr,11.544,11.555,11.567,11.515,11.451,11.361,11.275,11.189,11.123,11.091,10.978,10.902,
R5ASIA,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,2.341,2.228,2.116,2.024,1.923,1.744,1.584,1.420,1.255,1.089,0.937,0.787,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,1.549,1.474,1.420,1.365,1.249,1.112,0.961,0.816,0.673,0.529,0.385,0.313,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,0.514,0.515,0.516,0.520,0.495,0.470,0.441,0.404,0.361,0.322,0.282,0.239,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,0.493,0.493,0.493,0.491,0.490,0.489,0.487,0.486,0.485,0.484,0.483,0.482,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,1.296,1.296,1.296,1.293,1.290,1.287,1.285,1.283,1.281,1.279,1.277,1.275,1) MESSAGE data only reported for main tropical regions based on RETRO
World,MESSAGE - RCP 8.5,NOx emissions - Forest burning,TgNO2/yr,6.191,6.006,5.841,5.693,5.447,5.103,4.759,4.409,4.055,3.703,3.365,3.096,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,70.631,75.840,79.401,87.594,88.627,84.012,77.115,74.366,70.498,68.941,66.127,63.207,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,24.641,24.970,25.098,25.576,25.531,25.628,24.216,23.534,21.463,19.936,18.295,17.430,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,56.895,60.835,64.417,68.526,70.642,70.700,71.669,69.977,70.545,70.847,69.641,69.531,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,37.838,29.980,25.196,21.080,18.250,15.993,14.314,12.898,11.770,10.805,10.083,9.621,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,17.924,18.153,17.181,18.038,18.035,17.687,17.148,16.322,15.172,13.861,12.774,12.089,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MESSAGE - RCP 8.5,VOC emissions - Total,Tg/yr,210.850,212.912,214.640,224.411,224.880,217.936,208.421,201.197,193.562,188.629,181.156,176.231,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,10.263,11.674,13.087,17.008,17.172,14.298,8.274,5.946,4.677,3.835,3.166,2.826,
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,3.807,4.019,4.220,3.827,3.508,3.174,2.840,2.570,2.298,1.898,1.481,1.184,
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,3.730,3.966,4.401,5.130,5.112,4.181,3.904,3.360,3.591,3.706,3.286,3.509,
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,11.330,5.968,3.584,2.245,1.848,1.527,1.285,1.101,0.925,0.751,0.615,0.546,
R5REF,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,2.914,2.863,2.136,2.312,1.901,1.633,1.705,1.618,1.306,0.904,0.618,0.479,
World,MESSAGE - RCP 8.5,VOC emissions - Surface Transportation,Tg/yr,32.042,28.489,27.427,30.522,29.540,24.812,18.005,14.595,12.796,11.094,9.166,8.544,
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5REF,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,VOC emissions - International Shipping,Tg/yr,2.929,3.142,3.354,3.606,3.805,3.923,3.969,4.107,4.121,4.247,4.246,4.361,
R5ASIA,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.581,3.726,4.039,5.480,4.899,4.173,3.431,3.217,2.600,1.792,1.281,0.847,
R5LAM,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.571,3.801,3.920,4.085,4.360,4.364,3.252,3.023,1.677,1.260,0.892,0.659,
R5MAF,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,15.450,17.776,19.568,19.588,19.804,18.129,16.756,13.475,11.452,9.010,6.430,4.884,
R5OECD,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,2.788,2.438,1.773,1.609,1.350,1.247,1.116,0.975,0.778,0.588,0.458,0.378,
R5REF,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,1.262,1.380,1.088,1.220,1.266,1.456,1.496,1.468,1.288,0.952,0.674,0.493,
World,MESSAGE - RCP 8.5,"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,26.651,29.118,30.387,31.981,31.678,29.366,26.049,22.156,17.794,13.601,9.734,7.261,
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,5.464,8.026,11.498,15.586,19.673,22.514,26.053,29.479,31.250,34.507,35.632,36.000,
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,1.477,1.712,1.903,2.755,3.608,4.982,6.205,7.330,8.074,8.548,8.850,9.184,
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,1.205,1.514,1.919,3.660,5.401,8.295,11.103,14.077,16.540,19.073,20.966,22.160,
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,9.700,8.965,8.666,7.427,6.346,5.131,4.219,3.396,2.802,2.326,1.963,1.719,
R5REF,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,2.416,2.541,2.726,3.278,3.699,3.736,3.492,3.125,2.774,2.444,2.120,1.902,
World,MESSAGE - RCP 8.5,VOC emissions - Solvents,Tg/yr,20.261,22.757,26.711,32.703,38.724,44.656,51.069,57.405,61.438,66.893,69.526,70.960,
R5ASIA,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.523,0.524,0.548,0.541,0.513,0.483,0.442,0.384,0.299,0.233,0.181,0.139,
R5LAM,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.146,0.142,0.139,0.129,0.119,0.109,0.101,0.087,0.065,0.049,0.037,0.028,
R5MAF,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.147,0.165,0.183,0.187,0.174,0.157,0.138,0.118,0.099,0.083,0.068,0.053,
R5OECD,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.532,0.472,0.413,0.321,0.241,0.178,0.132,0.098,0.072,0.053,0.040,0.029,
R5REF,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.200,0.194,0.188,0.175,0.164,0.148,0.133,0.098,0.073,0.054,0.040,0.029,
World,MESSAGE - RCP 8.5,"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,1.548,1.498,1.471,1.354,1.212,1.076,0.946,0.784,0.609,0.472,0.366,0.280,
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,2.165,2.940,3.896,4.304,4.097,3.213,2.649,2.269,1.775,1.501,1.305,1.120,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,1.128,1.134,1.029,1.051,1.080,1.129,1.057,0.998,0.894,0.772,0.660,0.554,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,0.207,0.236,0.236,0.309,0.341,0.395,0.409,0.420,0.385,0.374,0.361,0.344,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,3.941,3.107,2.580,1.875,1.376,0.931,0.644,0.454,0.333,0.244,0.184,0.142,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,1.536,1.633,1.755,2.091,2.114,1.891,1.605,1.333,1.074,0.865,0.691,0.565,1) MiniCAM includes emissions from charcoal production in Industry
World,MESSAGE - RCP 8.5,VOC emissions - Industry (combustion & processing),Tg/yr,8.975,9.050,9.495,9.629,9.007,7.559,6.364,5.474,4.460,3.755,3.201,2.725,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,25.606,26.956,25.366,24.430,22.873,21.745,20.318,18.859,17.313,16.084,15.060,14.260,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,0.865,0.944,0.970,1.118,1.010,0.929,0.819,0.570,0.453,0.360,0.288,0.230,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,6.852,7.851,8.757,10.407,10.910,11.051,11.319,11.045,11.516,12.016,12.548,13.110,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,2.640,2.129,1.284,0.722,0.226,0.130,0.084,0.054,0.050,0.043,0.037,0.033,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,0.762,0.735,0.507,0.226,0.186,0.164,0.086,0.069,0.068,0.068,0.066,0.066,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MESSAGE - RCP 8.5,VOC emissions - Residential and Commercial,Tg/yr,36.722,38.612,36.881,36.902,35.202,34.017,32.622,30.596,29.397,28.568,27.997,27.697,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,1.480,1.548,1.615,1.775,1.870,1.732,1.603,1.409,1.324,1.281,1.251,1.217,
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.347,0.357,0.367,0.404,0.371,0.355,0.330,0.284,0.252,0.228,0.207,0.187,
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.362,0.403,0.443,0.515,0.577,0.616,0.632,0.580,0.549,0.534,0.519,0.504,
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.140,0.135,0.130,0.116,0.109,0.105,0.098,0.092,0.089,0.085,0.081,0.077,
R5REF,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,0.254,0.227,0.200,0.168,0.148,0.112,0.095,0.083,0.072,0.068,0.065,0.062,
World,MESSAGE - RCP 8.5,VOC emissions - Ag waste burning on fields,Tg/yr,2.584,2.669,2.755,2.979,3.074,2.920,2.757,2.447,2.286,2.196,2.122,2.048,
R5ASIA,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,
R5REF,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,0.688,0.685,0.682,0.683,0.687,0.688,0.689,0.691,0.692,0.692,0.690,0.688,
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,3.322,3.360,3.398,3.412,3.423,3.420,3.418,3.413,3.412,3.413,3.395,3.386,
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,25.555,25.531,25.507,25.298,25.062,24.773,24.501,24.236,24.030,23.926,23.606,23.386,
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,3.423,3.422,3.422,3.425,3.424,3.420,3.418,3.413,3.411,3.410,3.404,3.400,
R5REF,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,2.083,2.083,2.083,2.086,2.090,2.093,2.096,2.098,2.099,2.099,2.103,2.105,
World,MESSAGE - RCP 8.5,VOC emissions - Grassland burning,Tg/yr,35.069,35.081,35.092,34.904,34.685,34.394,34.121,33.851,33.644,33.540,33.197,32.964,
R5ASIA,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,20.862,19.761,18.669,17.786,16.842,15.166,13.655,12.111,10.568,9.017,7.560,6.109,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,9.979,9.501,9.152,8.794,8.053,7.166,6.195,5.259,4.337,3.408,2.485,2.019,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,3.387,3.394,3.401,3.431,3.261,3.103,2.908,2.667,2.384,2.126,1.858,1.580,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,2.508,2.508,2.509,2.502,2.495,2.489,2.483,2.478,2.473,2.469,2.464,2.460,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,6.497,6.497,6.499,6.482,6.467,6.453,6.441,6.430,6.419,6.407,6.397,6.386,1) MESSAGE data only reported for main tropical regions based on RETRO
World,MESSAGE - RCP 8.5,VOC emissions - Forest burning,Tg/yr,43.233,41.661,40.231,38.995,37.117,34.377,31.683,28.946,26.181,23.427,20.765,18.555,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,20.945,21.700,22.340,24.491,26.047,27.211,28.063,28.632,29.094,29.317,29.617,30.032,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,5.569,5.894,6.200,7.541,8.534,9.438,10.088,10.501,10.768,10.817,10.874,10.973,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,6.123,6.534,6.931,8.112,9.352,10.543,11.721,12.750,13.582,14.449,15.383,16.430,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,10.998,11.150,11.360,12.066,12.726,13.617,14.290,14.782,15.013,15.028,15.074,15.156,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,5.001,5.441,5.900,6.594,6.838,6.997,7.050,7.057,7.447,7.914,8.425,8.983,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MESSAGE - RCP 8.5,NH3 emissions - Total,TgNH3/yr,48.636,50.720,52.731,58.803,63.496,67.806,71.211,73.722,75.904,77.526,79.372,81.573,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.009,0.009,0.009,0.011,0.012,0.011,0.009,0.007,0.006,0.005,0.004,0.004,
R5LAM,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.016,0.017,0.017,0.019,0.018,0.016,0.014,0.013,0.012,0.010,0.007,0.006,
R5MAF,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.009,0.010,0.012,0.018,0.020,0.020,0.019,0.016,0.014,0.013,0.011,0.011,
R5OECD,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.426,0.304,0.250,0.184,0.132,0.123,0.109,0.095,0.081,0.069,0.057,0.050,
R5REF,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.008,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.003,0.002,
World,MESSAGE - RCP 8.5,NH3 emissions - Surface Transportation,TgNH3/yr,0.468,0.346,0.295,0.238,0.188,0.175,0.156,0.137,0.118,0.100,0.082,0.072,
R5ASIA,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5LAM,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5OECD,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5REF,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
World,MESSAGE - RCP 8.5,NH3 emissions - International Shipping,TgNH3/yr,,,,,,,,,,,,,
R5ASIA,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.001,0.002,0.003,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
R5LAM,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,,,,,,,,,,,,,
R5MAF,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
R5OECD,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.022,0.020,0.015,0.012,0.011,0.010,0.009,0.008,0.007,0.007,0.007,0.007,
R5REF,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
World,MESSAGE - RCP 8.5,"NH3 emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNH3/yr,0.026,0.025,0.020,0.018,0.017,0.014,0.012,0.011,0.010,0.009,0.009,0.009,
R5ASIA,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5LAM,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5REF,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
World,MESSAGE - RCP 8.5,NH3 emissions - Solvents,TgNH3/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
