Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
World,IMAGE - RCP3-PD (2.6),NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5ASIA,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,
R5LAM,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,
R5MAF,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,
R5OECD,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,
R5REF,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,
World,IMAGE - RCP3-PD (2.6),"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,5.848,6.713,7.753,8.786,7.839,6.160,5.349,5.153,5.073,4.918,4.613,4.344,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,1.019,1.024,1.113,1.225,1.290,1.331,1.272,1.257,1.224,1.140,1.033,0.923,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,1.109,1.236,1.345,1.527,1.648,1.795,1.905,2.069,2.236,2.308,2.284,2.203,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,6.458,6.208,5.988,4.971,3.784,3.194,2.716,2.355,2.038,1.751,1.594,1.495,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,1.303,1.284,1.175,1.020,0.854,0.793,0.649,0.554,0.454,0.367,0.306,0.276,1) MiniCAM includes emissions from charcoal production in Industry
World,IMAGE - RCP3-PD (2.6),NOx emissions - Industry (combustion & processing),TgNO2/yr,15.737,16.463,17.373,17.527,15.413,13.273,11.891,11.388,11.024,10.483,9.829,9.239,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,2.850,3.316,3.632,3.839,3.762,3.587,3.375,3.236,3.061,2.743,2.451,2.315,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,0.439,0.439,0.441,0.482,0.527,0.570,0.563,0.568,0.553,0.510,0.468,0.427,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,2.091,2.170,2.101,2.113,2.352,2.959,3.079,3.070,2.918,2.586,2.225,1.885,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,2.793,2.839,2.634,2.174,1.776,1.535,1.269,1.085,0.929,0.765,0.642,0.550,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,0.853,0.828,0.751,0.651,0.530,0.401,0.302,0.241,0.204,0.172,0.140,0.121,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,IMAGE - RCP3-PD (2.6),NOx emissions - Residential and Commercial,TgNO2/yr,9.025,9.591,9.558,9.258,8.946,9.051,8.588,8.200,7.664,6.776,5.926,5.298,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.172,0.182,0.189,0.205,0.194,0.169,0.149,0.139,0.136,0.130,0.120,0.112,
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.131,0.141,0.151,0.182,0.135,0.083,0.078,0.076,0.074,0.070,0.065,0.061,
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.136,0.155,0.172,0.282,0.256,0.185,0.147,0.119,0.096,0.076,0.064,0.060,
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.088,0.090,0.092,0.093,0.096,0.089,0.088,0.086,0.084,0.082,0.077,0.072,
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.092,0.093,0.091,0.079,0.057,0.037,0.032,0.031,0.030,0.028,0.026,0.024,
World,IMAGE - RCP3-PD (2.6),NOx emissions - Ag waste burning on fields,TgNO2/yr,0.619,0.661,0.696,0.841,0.739,0.563,0.494,0.449,0.420,0.386,0.352,0.330,
R5ASIA,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.951,1.003,1.052,1.166,1.268,1.323,1.388,1.430,1.476,1.489,1.490,1.487,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5LAM,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.146,0.161,0.181,0.234,0.256,0.274,0.287,0.303,0.320,0.327,0.338,0.344,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5MAF,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.102,0.112,0.121,0.184,0.229,0.243,0.234,0.250,0.263,0.267,0.271,0.268,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5OECD,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.768,0.777,0.786,0.802,0.876,0.902,0.875,0.888,0.895,0.867,0.868,0.853,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5REF,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,0.162,0.170,0.180,0.198,0.227,0.243,0.254,0.253,0.263,0.272,0.277,0.281,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
World,IMAGE - RCP3-PD (2.6),"NOx emissions - Agriculture (Animals, Rice, & Soil)",TgNO2/yr,2.129,2.224,2.319,2.584,2.855,2.985,3.037,3.125,3.217,3.223,3.244,3.233,"1) NOx from the AGR sector in 2000 includes only anthropogenic emissions from soils. The historical emissions estimates used for earlier years includes both natural and anthropogenic emissions. While a correction was made to approximate anthropogenic emissions in the historical data series, a discontinuity between 1990 and 2000 remains due to this incompatibility."
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,1.118,1.118,1.118,1.118,1.118,1.118,1.118,1.118,1.118,1.118,1.118,1.118,
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,8.570,8.570,8.570,8.570,8.570,8.570,8.570,8.570,8.571,8.571,8.571,8.571,
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,1.100,1.100,1.100,1.100,1.100,1.100,1.100,1.100,1.100,1.100,1.100,1.100,
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.508,0.508,0.508,0.508,0.508,
World,IMAGE - RCP3-PD (2.6),NOx emissions - Grassland burning,TgNO2/yr,11.499,11.499,11.499,11.499,11.499,11.499,11.499,11.499,11.499,11.499,11.499,11.499,
R5ASIA,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,2.338,2.037,2.161,2.142,2.205,1.902,1.957,1.965,1.905,1.946,1.923,1.919,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,1.544,1.343,1.426,0.907,0.965,0.978,0.836,0.991,0.903,0.795,0.903,0.823,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,0.523,1.191,0.746,1.095,0.904,0.417,0.417,0.526,0.431,0.366,0.290,0.277,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,0.489,0.400,0.399,0.399,0.457,0.416,0.399,0.441,0.409,0.403,0.455,0.408,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,1.285,1.284,1.284,1.284,1.285,1.284,1.284,1.284,1.284,1.284,1.284,1.284,1) MESSAGE data only reported for main tropical regions based on RETRO
World,IMAGE - RCP3-PD (2.6),NOx emissions - Forest burning,TgNO2/yr,6.178,6.255,6.016,5.827,5.815,4.997,4.893,5.207,4.931,4.794,4.855,4.711,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,70.504,76.193,81.545,80.866,73.528,65.830,57.088,50.301,44.585,40.650,37.222,34.914,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,24.588,22.792,23.252,21.366,20.818,21.416,20.292,19.785,18.080,16.405,15.790,14.728,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,56.871,60.100,58.501,59.381,59.928,62.603,64.082,64.630,61.989,59.014,56.644,55.026,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,37.761,33.626,31.080,29.667,25.706,21.875,18.212,15.054,12.034,10.631,10.254,9.883,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,17.841,18.316,18.052,17.735,16.915,16.566,15.457,13.990,12.387,11.257,10.537,10.184,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,IMAGE - RCP3-PD (2.6),VOC emissions - Total,Tg/yr,210.487,214.348,216.158,212.610,200.100,191.957,178.506,166.401,150.294,138.617,131.236,125.506,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,10.248,12.564,14.189,13.498,11.321,11.089,7.739,4.097,1.405,0.926,1.101,0.966,
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,3.800,3.604,3.503,2.586,1.507,1.548,1.327,0.891,0.306,0.040,0.009,0.003,
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,3.726,4.102,3.966,3.184,2.618,3.313,3.706,3.297,1.600,0.676,0.617,0.446,
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,11.316,8.134,5.875,5.531,4.175,2.887,1.960,0.987,0.270,0.039,0.024,0.070,
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,2.912,2.970,2.382,1.778,1.626,1.510,1.030,0.507,0.129,0.021,0.004,0.002,
World,IMAGE - RCP3-PD (2.6),VOC emissions - Surface Transportation,Tg/yr,32.001,31.374,29.914,26.576,21.247,20.345,15.761,9.779,3.710,1.701,1.754,1.486,
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),VOC emissions - International Shipping,Tg/yr,2.929,3.328,3.736,3.604,3.210,3.673,3.380,2.649,1.225,0.665,0.795,0.776,
R5ASIA,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.574,3.935,4.553,4.628,3.795,3.241,2.770,2.478,2.201,1.860,1.550,1.396,
R5LAM,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,3.566,3.554,3.593,3.745,3.877,4.217,3.849,3.276,2.755,2.343,2.042,1.894,
R5MAF,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,15.437,15.867,15.946,15.893,16.639,18.018,18.237,17.761,16.243,13.865,11.654,10.255,
R5OECD,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,2.785,2.589,2.506,2.217,2.133,2.073,1.866,1.604,1.410,1.262,1.179,1.152,
R5REF,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,1.260,1.386,1.770,2.196,1.889,1.921,2.130,1.744,1.212,0.882,0.655,0.569,
World,IMAGE - RCP3-PD (2.6),"VOC emissions - Power Plants, Energy Conversion, Extraction, and Distribution",Tg/yr,26.620,27.331,28.365,28.678,28.331,29.468,28.849,26.861,23.819,20.211,17.078,15.265,
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,5.453,6.628,8.132,9.789,9.757,9.616,8.687,8.529,8.363,7.617,6.457,5.517,
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,1.474,1.444,1.631,2.012,2.245,2.547,2.730,2.964,2.878,2.448,1.956,1.423,
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,1.203,1.410,1.598,1.953,2.225,2.742,3.575,5.145,6.958,8.885,10.398,11.577,
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,9.688,9.625,9.775,9.886,8.211,6.610,4.860,3.320,1.786,1.082,0.827,0.730,
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,2.414,2.708,2.761,2.743,2.749,2.817,2.274,1.898,1.388,0.850,0.474,0.255,
World,IMAGE - RCP3-PD (2.6),VOC emissions - Solvents,Tg/yr,20.231,21.815,23.896,26.382,25.186,24.331,22.125,21.854,21.370,20.881,20.109,19.500,
R5ASIA,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.522,0.522,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,
R5LAM,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146,
R5MAF,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.147,0.147,0.147,0.147,0.147,0.147,0.148,0.148,0.148,0.148,0.148,0.148,
R5OECD,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,
R5REF,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,0.200,0.200,0.200,0.200,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,
World,IMAGE - RCP3-PD (2.6),"VOC emissions - Waste (landfills, wastewater, non-energy incineration)",Tg/yr,1.546,1.546,1.546,1.546,1.546,1.546,1.546,1.546,1.546,1.546,1.546,1.546,
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,2.162,2.465,2.823,3.281,2.904,1.830,1.321,1.122,0.954,0.768,0.607,0.519,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,1.126,1.072,1.128,1.209,1.232,1.157,0.961,0.760,0.613,0.507,0.440,0.388,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,0.206,0.221,0.224,0.222,0.205,0.193,0.165,0.145,0.135,0.122,0.097,0.065,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,3.937,3.833,3.743,3.471,2.767,2.163,1.615,1.200,0.843,0.683,0.590,0.526,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,1.535,1.592,1.556,1.457,1.303,1.203,1.017,0.882,0.721,0.598,0.531,0.500,1) MiniCAM includes emissions from charcoal production in Industry
World,IMAGE - RCP3-PD (2.6),VOC emissions - Industry (combustion & processing),Tg/yr,8.965,9.182,9.473,9.640,8.409,6.546,5.078,4.109,3.266,2.676,2.265,1.997,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,25.573,28.134,28.946,26.775,22.679,18.042,14.437,11.958,9.764,7.506,5.758,4.901,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,0.862,0.859,0.848,0.890,0.969,1.051,1.010,0.979,0.910,0.811,0.751,0.702,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,6.831,6.956,6.631,6.576,7.392,9.272,9.432,9.032,8.170,6.848,5.536,4.392,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,2.637,2.613,2.349,1.717,1.376,1.233,1.056,0.952,0.843,0.706,0.614,0.547,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,0.761,0.702,0.634,0.650,0.499,0.321,0.228,0.185,0.168,0.144,0.117,0.109,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,IMAGE - RCP3-PD (2.6),VOC emissions - Residential and Commercial,Tg/yr,36.661,39.260,39.404,36.606,32.912,29.916,26.161,23.104,19.854,16.014,12.776,10.650,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,1.479,1.522,1.550,1.605,1.575,1.505,1.450,1.407,1.384,1.322,1.176,1.054,
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,0.347,0.370,0.390,0.460,0.337,0.203,0.185,0.177,0.170,0.159,0.144,0.133,
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,0.362,0.411,0.455,0.732,0.652,0.460,0.361,0.287,0.231,0.180,0.150,0.139,
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,0.140,0.147,0.154,0.164,0.177,0.176,0.178,0.174,0.171,0.166,0.157,0.148,
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,0.254,0.254,0.246,0.208,0.146,0.093,0.078,0.073,0.069,0.064,0.057,0.052,
World,IMAGE - RCP3-PD (2.6),VOC emissions - Ag waste burning on fields,Tg/yr,2.583,2.703,2.796,3.169,2.888,2.437,2.251,2.117,2.025,1.890,1.684,1.527,
R5ASIA,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5LAM,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5MAF,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
R5OECD,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,
R5REF,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,
World,IMAGE - RCP3-PD (2.6),"VOC emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,3.315,3.315,3.315,3.315,3.315,3.315,3.315,3.315,3.315,3.315,3.315,3.315,
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,25.486,25.486,25.486,25.486,25.486,25.487,25.487,25.488,25.489,25.490,25.490,25.491,
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,2.066,2.066,2.066,2.065,2.065,2.064,2.064,2.063,2.063,2.062,2.061,2.060,
World,IMAGE - RCP3-PD (2.6),VOC emissions - Grassland burning,Tg/yr,34.928,34.928,34.928,34.928,34.928,34.928,34.927,34.928,34.928,34.928,34.927,34.927,
R5ASIA,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,20.835,19.766,20.171,20.110,20.317,19.326,19.504,19.530,19.334,19.470,19.393,19.380,1) MESSAGE data only reported for main tropical regions based on RETRO
R5LAM,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,9.951,8.428,8.699,7.002,7.191,7.234,6.769,7.277,6.987,6.636,6.987,6.726,1) MESSAGE data only reported for main tropical regions based on RETRO
R5MAF,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,3.474,5.502,4.048,5.188,4.563,2.971,2.972,3.327,3.016,2.803,2.555,2.513,1) MESSAGE data only reported for main tropical regions based on RETRO
R5OECD,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,2.487,1.912,1.908,1.908,2.097,1.962,1.908,2.046,1.940,1.923,2.093,1.940,1) MESSAGE data only reported for main tropical regions based on RETRO
R5REF,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,6.439,6.438,6.438,6.438,6.439,6.438,6.438,6.438,6.438,6.438,6.438,6.438,1) MESSAGE data only reported for main tropical regions based on RETRO
World,IMAGE - RCP3-PD (2.6),VOC emissions - Forest burning,Tg/yr,43.187,42.045,41.264,40.646,40.608,37.931,37.591,38.617,37.716,37.270,37.466,36.997,1) MESSAGE data only reported for main tropical regions based on RETRO
R5ASIA,IMAGE - RCP3-PD (2.6),NH3 emissions - Total,TgNH3/yr,20.665,22.027,23.519,26.507,28.919,30.616,32.699,34.563,36.528,37.950,39.032,40.047,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,IMAGE - RCP3-PD (2.6),NH3 emissions - Total,TgNH3/yr,5.498,5.916,6.405,7.154,7.633,8.023,8.317,8.839,9.251,9.414,9.960,10.748,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,IMAGE - RCP3-PD (2.6),NH3 emissions - Total,TgNH3/yr,6.091,6.838,7.005,8.133,8.881,9.307,9.729,10.542,11.230,11.743,12.125,12.454,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,IMAGE - RCP3-PD (2.6),NH3 emissions - Total,TgNH3/yr,10.792,10.783,10.792,10.850,11.254,11.379,11.263,11.488,11.656,11.652,11.841,11.888,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,IMAGE - RCP3-PD (2.6),NH3 emissions - Total,TgNH3/yr,4.975,4.990,5.018,5.088,5.237,5.342,5.429,5.626,5.944,6.210,6.358,6.510,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
