Region,Scenario,Variable,Unit,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Notes
World,MiniCAM - RCP 4.5,Organic Carbon Emissions - Ag waste burning on fields,Tg/yr,0.698,0.738,0.769,0.831,0.842,0.818,0.757,0.677,0.607,0.546,0.520,0.494,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5LAM,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5MAF,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5OECD,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5REF,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
World,MiniCAM - RCP 4.5,"Organic Carbon Emissions - Agriculture (Animals, Rice, & Soil)",Tg/yr,,,,,,,,,,,,,1) No data availlable for this category
R5ASIA,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,0.206,0.207,0.199,0.183,0.169,0.160,0.155,0.154,0.154,0.155,0.157,0.158,
R5LAM,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,1.042,1.042,0.992,0.893,0.834,0.798,0.785,0.783,0.782,0.783,0.784,0.785,
R5MAF,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,7.996,7.996,7.760,7.288,7.080,6.947,6.889,6.876,6.874,6.883,6.893,6.903,
R5OECD,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,1.042,1.042,1.036,1.025,1.012,1.004,0.999,0.999,1.001,1.004,1.005,1.007,
R5REF,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,0.539,0.539,0.499,0.420,0.346,0.302,0.289,0.287,0.285,0.285,0.285,0.286,
World,MiniCAM - RCP 4.5,Organic Carbon Emissions -Grassland burning,Tg/yr,10.826,10.826,10.486,9.807,9.440,9.210,9.117,9.099,9.096,9.109,9.124,9.138,
R5ASIA,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,4.890,4.817,3.465,0.760,0.805,0.847,0.888,0.819,0.763,0.721,0.724,0.727,
R5LAM,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,2.872,2.872,2.137,0.668,0.702,0.722,0.727,0.727,0.728,0.730,0.752,0.774,
R5MAF,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,0.973,0.973,0.878,0.687,0.722,0.875,1.145,1.134,0.999,0.740,0.812,0.885,
R5OECD,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,0.988,0.937,0.960,1.005,0.996,1.170,1.527,1.387,1.181,0.909,0.958,1.008,
R5REF,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,2.669,2.491,2.605,2.834,3.063,3.220,3.304,3.327,3.286,3.183,3.193,3.204,
World,MiniCAM - RCP 4.5,Organic Carbon Emissions - Forest burning,Tg/yr,12.393,12.090,10.045,5.954,6.288,6.834,7.592,7.394,6.957,6.282,6.440,6.598,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,397.872,413.345,413.019,412.364,425.289,396.632,326.394,259.555,196.053,135.889,119.053,102.216,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5LAM,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,112.913,116.317,101.173,70.884,69.827,68.083,65.653,58.664,51.278,43.495,41.085,38.675,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5MAF,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,286.221,306.583,315.349,332.878,338.794,340.657,338.468,327.954,305.421,270.859,249.963,229.070,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5OECD,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,189.996,170.585,147.816,102.266,80.528,68.689,66.751,61.130,54.831,47.853,48.398,48.944,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5REF,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,80.879,83.572,83.255,82.620,80.544,77.717,74.140,70.072,65.049,59.069,58.312,57.555,"1) Note that totals do aggregate available data, and do thus not always include all sources."
World,MiniCAM - RCP 4.5,CO emissions - Total,TgCO/yr,1069.036,1091.597,1061.827,1002.273,996.320,953.149,872.732,778.524,673.606,557.996,517.640,477.282,"1) Note that totals do aggregate available data, and do thus not always include all sources."
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,41.419,54.662,67.520,93.236,108.721,104.326,80.050,60.833,43.120,26.913,19.108,11.302,
R5LAM,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,20.965,23.186,22.769,21.936,21.374,20.120,18.175,13.992,9.766,5.496,3.698,1.900,
R5MAF,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,24.315,30.168,31.556,34.332,35.534,34.976,32.658,31.835,29.366,25.252,21.093,16.934,
R5OECD,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,119.401,103.663,84.854,47.239,29.876,17.552,10.268,8.165,6.556,5.443,5.008,4.573,
R5REF,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,17.032,19.371,19.086,18.514,17.130,15.235,12.826,10.164,7.534,4.938,4.366,3.795,
World,MiniCAM - RCP 4.5,CO emissions - Surface Transportation,TgCO/yr,223.125,231.040,225.778,215.249,212.628,192.202,153.971,124.985,96.340,68.039,53.271,38.502,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,CO emissions - International Shipping,TgCO/yr,1.187,1.242,1.263,1.304,1.398,1.419,1.367,1.182,1.010,0.854,0.847,0.840,
R5ASIA,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,4.979,5.453,6.414,8.338,11.495,13.935,15.658,14.547,12.547,9.659,10.188,10.718,
R5LAM,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.122,1.517,1.473,1.384,1.294,1.171,1.017,0.859,0.694,0.523,0.496,0.469,
R5MAF,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,10.523,15.384,16.554,18.894,19.956,20.342,20.050,21.339,20.999,19.031,17.823,16.614,
R5OECD,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,1.847,1.709,1.490,1.052,0.863,0.768,0.767,0.780,0.836,0.933,0.979,1.025,
R5REF,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,0.765,0.849,0.805,0.718,0.610,0.510,0.420,0.335,0.274,0.237,0.230,0.224,
World,MiniCAM - RCP 4.5,"CO emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgCO/yr,19.233,24.909,26.734,30.384,34.213,36.722,37.908,37.855,35.346,30.382,29.715,29.048,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,0.547,0.557,0.638,0.798,0.763,0.615,0.354,0.261,0.208,0.197,0.199,0.201,1) No data availlable for this category (except for VOC emissions)
R5LAM,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,0.049,0.047,0.041,0.029,0.023,0.018,0.016,0.015,0.014,0.014,0.015,0.015,1) No data availlable for this category (except for VOC emissions)
R5REF,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,0.023,0.034,0.033,0.032,0.026,0.020,0.015,0.012,0.009,0.008,0.007,0.006,1) No data availlable for this category (except for VOC emissions)
World,MiniCAM - RCP 4.5,CO emissions - Solvents,TgCO/yr,0.619,0.638,0.711,0.859,0.812,0.654,0.384,0.287,0.232,0.219,0.221,0.223,1) No data availlable for this category (except for VOC emissions)
R5ASIA,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.434,0.451,0.473,0.516,0.528,0.512,0.469,0.372,0.281,0.195,0.155,0.114,
R5LAM,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.210,0.217,0.226,0.243,0.250,0.245,0.229,0.186,0.146,0.107,0.090,0.073,
R5MAF,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.281,0.309,0.339,0.400,0.444,0.477,0.498,0.494,0.473,0.435,0.367,0.300,
R5OECD,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,2.420,2.105,1.874,1.412,1.146,0.969,0.880,0.878,0.885,0.903,0.928,0.952,
R5REF,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,0.959,0.942,0.895,0.800,0.564,0.372,0.224,0.193,0.168,0.150,0.141,0.132,
World,MiniCAM - RCP 4.5,"CO emissions - Waste (landfills, wastewater, non-energy incineration)",TgCO/yr,4.304,4.024,3.807,3.371,2.932,2.575,2.300,2.123,1.953,1.790,1.680,1.571,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,74.506,73.461,84.633,106.976,122.874,125.324,114.328,97.537,77.406,53.932,49.470,45.009,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,3.555,3.712,4.021,4.640,4.819,4.983,5.130,4.596,3.754,2.603,2.347,2.092,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,2.015,2.270,2.821,3.923,3.532,2.793,1.706,1.891,1.888,1.697,1.670,1.644,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,13.152,11.530,9.851,6.492,4.955,3.856,3.198,2.895,2.672,2.528,2.507,2.486,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,2.361,4.418,4.294,4.046,3.599,3.093,2.528,1.994,1.528,1.130,0.992,0.853,1) MiniCAM includes emissions from charcoal production in Industry
World,MiniCAM - RCP 4.5,CO emissions - Industry (combustion & processing),TgCO/yr,95.584,95.387,105.615,126.071,139.763,140.032,126.882,108.906,87.240,61.886,56.983,52.080,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,151.790,155.183,160.667,171.635,149.471,120.612,85.059,58.290,36.823,20.660,15.655,10.650,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,7.275,7.612,7.846,8.313,8.204,8.015,7.744,6.177,4.563,2.900,2.326,1.752,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5MAF,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,64.431,73.385,85.469,109.636,116.764,118.973,116.263,105.705,88.870,65.751,48.993,32.236,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5OECD,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,14.945,14.073,11.992,7.830,5.882,4.494,3.668,3.159,2.651,2.142,2.069,1.996,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5REF,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,8.266,9.116,8.471,7.181,5.679,4.303,3.052,2.142,1.395,0.813,0.656,0.499,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
World,MiniCAM - RCP 4.5,CO emissions - Residential and Commercial,TgCO/yr,246.694,259.342,274.414,304.568,285.972,256.380,215.767,175.459,134.286,92.258,69.691,47.128,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,9.035,9.724,10.247,11.295,11.171,10.321,8.745,7.352,6.380,5.828,5.677,5.526,1) MiniCAM currently does not explicitly model waste burning on fields
R5LAM,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.894,3.180,3.223,3.308,3.355,3.359,3.321,2.862,2.364,1.827,1.643,1.459,1) MiniCAM currently does not explicitly model waste burning on fields
R5MAF,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,3.009,3.431,3.667,4.139,4.523,4.766,4.868,4.748,4.557,4.294,4.002,3.710,1) MiniCAM currently does not explicitly model waste burning on fields
R5OECD,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.351,2.304,2.305,2.306,2.397,2.456,2.481,2.470,2.439,2.389,2.380,2.372,1) MiniCAM currently does not explicitly model waste burning on fields
R5REF,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,2.164,1.927,1.993,2.126,2.057,1.921,1.718,1.463,1.191,0.902,0.804,0.706,1) MiniCAM currently does not explicitly model waste burning on fields
World,MiniCAM - RCP 4.5,CO emissions - Ag waste burning on fields,TgCO/yr,19.452,20.566,21.435,23.173,23.503,22.823,21.133,18.895,16.930,15.239,14.507,13.774,1) MiniCAM currently does not explicitly model waste burning on fields
R5ASIA,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,"CO emissions - Agriculture (Animals, Rice, & Soil)",TgCO/yr,,,,,,,,,,,,,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,4.300,4.311,4.142,3.806,3.521,3.326,3.221,3.202,3.203,3.223,3.251,3.279,
R5LAM,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,21.126,21.130,20.118,18.093,16.899,16.174,15.917,15.871,15.854,15.866,15.885,15.904,
R5MAF,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,162.273,162.264,157.472,147.887,143.672,140.977,139.804,139.531,139.492,139.685,139.886,140.088,
R5OECD,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,21.449,21.449,21.294,20.984,20.697,20.500,20.394,20.397,20.425,20.480,20.515,20.551,
R5REF,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,12.193,12.182,11.284,9.490,7.803,6.807,6.500,6.449,6.419,6.410,6.417,6.425,
World,MiniCAM - RCP 4.5,CO emissions - Grassland burning,TgCO/yr,221.338,221.333,214.308,200.257,192.589,187.782,185.833,185.447,185.389,185.658,185.951,186.241,
R5ASIA,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,110.863,109.544,78.284,15.765,16.744,17.660,18.511,17.162,16.086,15.282,15.349,15.417,
R5LAM,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,55.767,55.763,41.498,12.967,13.633,14.016,14.118,14.119,14.138,14.173,14.600,15.026,
R5MAF,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,19.373,19.372,17.471,13.667,14.369,17.353,22.621,22.411,19.775,14.713,16.128,17.544,
R5OECD,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,14.381,13.706,14.116,14.923,14.690,18.076,25.079,22.372,18.353,13.021,13.998,14.974,
R5REF,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,37.115,34.733,36.393,39.714,43.075,45.456,46.858,47.321,46.529,44.482,44.699,44.915,
World,MiniCAM - RCP 4.5,CO emissions - Forest burning,TgCO/yr,237.500,233.117,187.762,97.037,102.511,112.561,127.187,123.385,114.880,101.672,104.774,107.876,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,26.295,31.805,33.502,36.897,35.970,32.123,25.357,19.759,15.028,11.164,10.345,9.526,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,9.546,10.284,9.694,8.515,8.298,7.935,7.426,6.461,5.427,4.325,4.035,3.744,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,18.220,19.927,20.463,21.534,22.081,22.026,21.371,20.816,19.629,17.809,16.942,16.076,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,39.125,31.619,27.131,18.157,14.752,12.105,10.214,9.113,8.085,7.130,7.031,6.933,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5REF,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,11.677,12.184,11.174,9.154,8.181,7.012,5.647,4.715,3.938,3.315,3.224,3.133,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
World,MiniCAM - RCP 4.5,NOx emissions - Total,TgNO2/yr,125.522,127.458,124.071,117.296,114.284,107.037,95.553,83.956,72.973,62.604,60.964,59.324,"1) Note that totals do aggregate available data, and do thus not always include all sources.
2) Totals of historical emissions are not provided, because they are not available for all sectors and years yet."
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,6.914,7.740,8.809,10.947,11.819,11.731,10.683,8.338,6.082,3.915,3.193,2.472,
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,3.984,4.583,4.511,4.365,4.293,4.089,3.754,2.956,2.151,1.339,1.047,0.754,
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,3.400,4.185,4.393,4.809,5.039,5.030,4.785,4.814,4.572,4.060,3.509,2.957,
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,18.460,15.555,12.941,7.715,5.492,3.826,2.716,2.282,1.917,1.623,1.503,1.383,
R5REF,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,3.196,3.403,3.108,2.519,2.193,1.784,1.291,0.892,0.592,0.389,0.364,0.338,
World,MiniCAM - RCP 4.5,NOx emissions - Surface Transportation,TgNO2/yr,35.952,35.464,33.760,30.354,28.835,26.459,23.228,19.281,15.314,11.325,9.615,7.904,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,NOx emissions - International Shipping,TgNO2/yr,17.876,18.699,19.001,19.604,20.977,21.226,20.349,17.419,14.746,12.329,12.160,11.991,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
R5REF,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,,,,,,,,,,,,,
World,MiniCAM - RCP 4.5,NOx emissions - Aviation,TgNO2/yr,2.787,2.946,3.111,3.440,4.030,4.615,5.194,5.676,6.123,6.534,7.229,7.923,
R5ASIA,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,6.981,10.415,10.697,11.261,10.066,8.323,6.031,4.622,3.643,3.093,3.226,3.359,
R5LAM,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,1.153,1.298,1.169,0.911,0.762,0.584,0.376,0.370,0.388,0.429,0.480,0.530,
R5MAF,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,2.262,2.890,2.876,2.849,2.798,2.547,2.098,1.838,1.569,1.291,1.398,1.505,
R5OECD,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,8.690,6.120,5.052,2.917,2.375,1.850,1.340,1.214,1.105,1.014,1.028,1.043,
R5REF,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,4.266,3.714,3.189,2.138,1.659,1.125,0.536,0.402,0.315,0.276,0.284,0.292,
World,MiniCAM - RCP 4.5,"NOx emissions - Power Plants, Energy Conversion, Extraction, and Distribution",TgNO2/yr,23.350,24.435,22.982,20.074,17.658,14.428,10.381,8.445,7.019,6.101,6.415,6.729,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5REF,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
World,MiniCAM - RCP 4.5,NOx emissions - Solvents,TgNO2/yr,,,,,,,,,,,,,1) No data availlable for this category (except for VOC emissions)
R5ASIA,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.007,0.009,0.009,0.010,0.010,0.010,0.009,0.006,0.005,0.003,0.003,0.002,
R5LAM,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.008,0.009,0.009,0.009,0.008,0.007,0.005,0.004,0.003,0.003,
R5MAF,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.011,0.012,0.013,0.015,0.017,0.018,0.019,0.019,0.018,0.016,0.014,0.011,
R5OECD,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.262,0.228,0.198,0.138,0.110,0.092,0.084,0.084,0.084,0.085,0.086,0.088,
R5REF,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.008,0.008,0.008,0.007,0.007,0.006,0.005,0.004,0.003,0.002,0.002,0.001,
World,MiniCAM - RCP 4.5,"NOx emissions - Waste (landfills, wastewater, non-energy incineration)",TgNO2/yr,0.295,0.264,0.236,0.179,0.152,0.134,0.125,0.120,0.115,0.111,0.108,0.106,
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,5.857,6.748,7.554,9.164,8.930,7.398,4.568,3.191,2.103,1.304,1.206,1.108,1) MiniCAM includes emissions from charcoal production in Industry
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.021,0.963,0.999,1.070,1.093,1.105,1.108,0.987,0.805,0.564,0.523,0.482,1) MiniCAM includes emissions from charcoal production in Industry
R5MAF,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.111,1.025,1.258,1.723,1.979,2.106,2.104,2.082,1.969,1.766,1.725,1.684,1) MiniCAM includes emissions from charcoal production in Industry
R5OECD,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,6.468,4.451,3.867,2.698,2.221,1.824,1.509,1.226,0.984,0.782,0.769,0.756,1) MiniCAM includes emissions from charcoal production in Industry
R5REF,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,1.304,1.779,1.628,1.325,1.205,1.050,0.859,0.630,0.428,0.254,0.209,0.165,1) MiniCAM includes emissions from charcoal production in Industry
World,MiniCAM - RCP 4.5,NOx emissions - Industry (combustion & processing),TgNO2/yr,15.762,14.967,15.304,15.979,15.426,13.482,10.147,8.114,6.288,4.669,4.431,4.194,1) MiniCAM includes emissions from charcoal production in Industry
R5ASIA,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,2.855,3.164,3.265,3.467,2.987,2.435,1.811,1.411,1.066,0.776,0.663,0.551,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
R5LAM,MiniCAM - RCP 4.5,NOx emissions - Residential and Commercial,TgNO2/yr,0.440,0.462,0.483,0.525,0.542,0.568,0.603,0.584,0.542,0.475,0.468,0.460,"1) MiniCAM includes emissions from ""other stationary"" and agricultural production in Res/Comm"
